,Date,Open,High,Low,Close,Adj Close,Volume
130,Jun-19-2019,195.35,197.61,194.79,195.64,193.33,2196800
131,Jun-18-2019,190.67,197.13,190.67,194.98,192.68,2363000
132,Jun-17-2019,192.02,193.23,190.74,190.83,188.58,1155600
133,Jun-14-2019,191.29,192.17,189.31,191.66,189.40,1403900
134,Jun-14-2019,191.29,192.17,189.31,191.66,189.40,1403900
135,Jun-13-2019,190.41,192.25,190.07,191.45,189.19,1411400
136,Jun-12-2019,193.61,194.05,189.83,190.22,187.97,2059400
137,Jun-11-2019,195.30,196.12,193.51,194.73,192.43,1632200
138,Jun-10-2019,191.40,197.00,191.40,194.12,191.83,2372000
139,Jun-07-2019,189.88,190.61,188.52,189.81,187.57,1838600
140,Jun-06-2019,188.06,190.74,187.31,189.81,187.57,1653500
141,Jun-05-2019,190.10,190.16,187.01,188.44,186.21,1967800
142,Jun-05-2019,190.10,190.16,187.01,188.44,186.21,1967800
143,Jun-04-2019,186.18,189.99,185.71,189.88,187.64,2420800
144,Jun-03-2019,181.70,183.49,180.73,183.19,181.03,2857800
145,May-31-2019,184.77,184.89,182.31,182.49,180.34,2640100
146,May-30-2019,188.09,189.37,186.01,187.37,185.16,1919300
147,May-29-2019,187.74,188.65,184.92,188.05,185.83,2815800
148,May-28-2019,192.00,193.31,189.39,189.44,186.36,3040000
149,May-24-2019,192.89,194.07,191.68,193.00,189.87,1637200
150,May-23-2019,193.00,193.00,189.56,191.97,188.85,3184100
151,May-22-2019,197.44,198.48,195.46,195.52,192.34,2427200
152,May-21-2019,198.66,199.32,198.00,199.11,195.88,2327600
153,May-20-2019,197.09,197.78,195.57,197.24,194.04,2483400
154,May-17-2019,196.30,199.09,196.30,197.43,194.22,1928300
155,May-16-2019,196.63,200.00,196.62,199.14,195.91,2008100
156,May-15-2019,194.64,197.59,193.42,196.40,193.21,2271100
157,May-14-2019,194.99,198.13,194.90,196.28,193.09,2463300
158,May-13-2019,197.90,197.90,194.00,194.97,191.80,3605600
159,May-10-2019,200.98,202.10,198.99,202.05,198.77,2089400
160,May-09-2019,199.51,202.22,197.91,201.63,198.36,2333400
161,May-09-2019,199.51,202.22,197.91,201.63,198.36,2333400
162,May-08-2019,201.40,203.20,200.80,200.95,197.69,1817600
163,May-07-2019,203.34,204.00,201.01,202.63,199.34,2839500
164,May-06-2019,202.80,206.98,201.71,206.43,203.08,1927800
165,May-03-2019,206.01,208.75,205.67,207.52,204.15,1897600
166,May-02-2019,204.43,206.22,203.12,204.99,201.66,1514700
167,May-01-2019,206.40,208.41,204.03,204.73,201.40,1981800
168,Apr-30-2019,206.94,207.99,204.15,205.92,202.58,1833000
169,Apr-30-2019,206.94,207.99,204.15,205.92,202.58,1833000
170,Apr-29-2019,203.50,208.00,203.27,206.92,203.56,2997000
171,Apr-26-2019,201.73,203.12,200.32,203.08,199.78,1543100
172,Apr-25-2019,199.70,202.56,199.10,201.40,198.13,2075300
173,Apr-24-2019,203.00,203.52,199.73,200.54,197.28,4606100
174,Apr-23-2019,204.25,205.19,202.74,204.14,200.82,2120900
175,Apr-22-2019,205.12,205.59,204.14,204.60,201.28,1591400
176,Apr-18-2019,207.09,207.86,205.15,205.91,202.57,2874300
177,Apr-17-2019,201.96,208.50,201.78,207.90,204.52,4195300
178,Apr-16-2019,199.62,202.94,199.24,201.84,198.56,4852600
179,Apr-15-2019,204.11,205.74,199.70,199.91,196.66,6617200
180,Apr-12-2019,207.00,209.97,206.37,207.84,204.46,5096600
181,Apr-12-2019,207.00,209.97,206.37,207.84,204.46,5096600
182,Apr-11-2019,204.23,205.45,201.57,202.83,199.54,2802100
183,Apr-10-2019,201.80,203.17,200.27,202.98,199.68,1907100
184,Apr-09-2019,201.23,201.59,198.86,200.62,197.36,2400900
185,Apr-08-2019,202.79,203.63,201.18,202.54,199.25,1891500
186,Apr-05-2019,203.38,205.50,202.06,202.38,199.09,2447100
187,Apr-04-2019,200.80,204.29,200.50,202.23,198.95,2582300
188,Apr-03-2019,199.25,201.09,198.54,200.86,197.60,3227900
189,Apr-03-2019,199.25,201.09,198.54,200.86,197.60,3227900
