,Date,Open,High,Low,Close,Adj Close,Volume
39,Oct-17-2019,3000.77,3008.29,2991.79,2997.95,2997.95,3115960000
40,Oct-17-2019,3000.77,3008.29,2991.79,2997.95,2997.95,3115960000
41,Oct-16-2019,2989.68,2997.54,2985.20,2989.69,2989.69,3222570000
42,Oct-15-2019,2973.61,3003.28,2973.61,2995.68,2995.68,3340740000
43,Oct-14-2019,2965.81,2972.84,2962.94,2966.15,2966.15,2557020000
44,Oct-11-2019,2963.07,2993.28,2963.07,2970.27,2970.27,3580460000
45,Oct-10-2019,2918.55,2948.46,2917.12,2938.13,2938.13,3217250000
46,Oct-09-2019,2911.10,2929.32,2907.41,2919.40,2919.40,2726820000
47,Oct-08-2019,2920.40,2925.47,2892.66,2893.06,2893.06,3356450000
48,Oct-08-2019,2920.40,2925.47,2892.66,2893.06,2893.06,3356450000
49,Oct-07-2019,2944.23,2959.75,2935.68,2938.79,2938.79,2940140000
50,Oct-04-2019,2918.56,2953.74,2918.56,2952.01,2952.01,2990830000
51,Oct-03-2019,2885.38,2911.13,2855.94,2910.63,2910.63,3503640000
52,Oct-02-2019,2924.78,2924.78,2874.93,2887.61,2887.61,3912520000
53,Oct-01-2019,2983.69,2992.53,2938.70,2940.25,2940.25,3558040000
54,Sep-30-2019,2967.07,2983.85,2967.07,2976.74,2976.74,3247610000
55,Sep-27-2019,2985.47,2987.31,2945.53,2961.79,2961.79,3243650000
56,Sep-26-2019,2985.73,2987.28,2963.71,2977.62,2977.62,3077240000
57,Sep-25-2019,2968.35,2989.82,2952.86,2984.87,2984.87,3318870000
58,Sep-24-2019,3002.43,3007.98,2957.73,2966.60,2966.60,3868160000
59,Sep-23-2019,2983.50,2999.15,2982.23,2991.78,2991.78,3186590000
60,Sep-20-2019,3008.42,3016.37,2984.68,2992.07,2992.07,6094740000
61,Sep-20-2019,3008.42,3016.37,2984.68,2992.07,2992.07,6094740000
62,Sep-19-2019,3010.36,3021.99,3003.16,3006.79,3006.79,3251290000
63,Sep-18-2019,3001.50,3007.83,2978.57,3006.73,3006.73,3435540000
64,Sep-17-2019,2995.67,3006.21,2993.73,3005.70,3005.70,3671840000
