,Date,Open,High,Low,Close,Adj Close,Volume
117,Jun-28-2019,138.57,139.14,137.84,137.90,134.70,6153900
118,Jun-27-2019,138.72,139.30,137.95,138.52,135.31,2149800
119,Jun-26-2019,138.87,139.68,138.41,138.52,135.31,2284600
120,Jun-25-2019,139.46,139.55,138.13,138.36,135.15,2801200
121,Jun-24-2019,139.20,140.15,139.05,139.35,136.12,2186000
122,Jun-21-2019,138.44,139.54,138.39,139.20,135.97,5288700
123,Jun-20-2019,138.93,139.54,138.20,138.85,135.63,3071000
124,Jun-19-2019,136.43,138.36,136.24,137.08,133.90,2382400
125,Jun-18-2019,135.20,137.19,135.20,136.38,133.22,2914700
126,Jun-17-2019,135.39,136.03,134.70,134.95,131.82,2194100
127,Jun-14-2019,135.44,135.88,134.43,135.15,132.02,2193300
128,Jun-13-2019,135.13,136.27,135.09,135.76,132.61,2955300
129,Jun-12-2019,135.56,135.94,134.41,134.87,131.74,2254700
130,Jun-11-2019,135.32,136.46,135.05,135.95,132.80,3407300
131,Jun-10-2019,134.38,135.35,133.91,134.74,131.62,2910600
132,Jun-07-2019,132.47,134.72,132.21,133.31,130.22,2553400
133,Jun-06-2019,132.19,132.65,130.90,132.22,129.15,2298200
134,Jun-05-2019,133.38,133.61,130.47,131.49,128.44,3161300
135,Jun-05-2019,133.38,133.61,130.47,131.49,128.44,3161300
136,Jun-04-2019,129.56,132.74,129.09,132.69,129.61,3913500
137,Jun-03-2019,127.10,128.56,127.06,128.27,125.30,4266900
138,May-31-2019,128.44,128.44,126.85,126.99,124.05,3539300
139,May-30-2019,129.74,129.97,128.93,129.57,126.57,2741900
140,May-29-2019,130.00,130.28,128.32,129.69,126.68,3679000
141,May-28-2019,132.13,132.64,130.27,130.46,127.44,4908800
142,May-24-2019,133.53,134.25,131.59,132.28,129.21,2596100
143,May-23-2019,135.13,135.13,130.44,132.39,129.32,5343400
144,May-22-2019,136.00,136.75,135.71,136.35,133.19,1849800
145,May-21-2019,136.12,137.06,135.79,136.45,133.29,2503500
146,May-20-2019,133.53,135.43,132.93,135.12,131.99,3264500
147,May-17-2019,134.68,135.41,133.94,134.32,131.21,2619100
148,May-16-2019,134.74,136.11,134.64,135.88,132.73,3017300
149,May-15-2019,132.59,134.59,132.37,134.40,131.28,2551000
150,May-14-2019,131.82,134.32,131.68,133.31,130.22,3280400
151,May-13-2019,133.28,133.57,130.96,131.42,128.37,4958000
152,May-10-2019,134.88,135.75,132.42,135.32,132.18,3977600
153,May-09-2019,134.89,135.58,133.03,135.34,132.20,4192700
154,May-09-2019,134.89,135.58,133.03,135.34,132.20,4192700
155,May-08-2019,137.77,138.70,137.13,138.00,133.22,3818900
156,May-07-2019,139.15,139.51,136.19,137.64,132.87,4726800
157,May-06-2019,138.30,140.69,137.90,140.38,135.52,2793300
158,May-03-2019,139.70,141.00,139.63,140.25,135.39,2579900
159,May-02-2019,140.50,141.28,139.41,139.59,134.75,3541400
160,May-01-2019,140.55,141.81,140.17,140.56,135.69,3053700
161,Apr-30-2019,139.11,140.44,138.68,140.27,135.41,4638800
162,Apr-29-2019,139.15,139.63,138.81,139.05,134.23,2958300
163,Apr-26-2019,139.34,139.89,138.81,139.44,134.61,2319800
164,Apr-25-2019,139.70,139.75,137.71,138.63,133.83,2910100
165,Apr-24-2019,140.60,141.31,139.78,139.95,135.10,2774900
166,Apr-23-2019,139.15,140.92,138.94,140.44,135.57,4462200
167,Apr-22-2019,139.42,140.56,138.48,138.89,134.08,4494000
168,Apr-18-2019,139.00,140.49,138.70,140.33,135.47,4960000
169,Apr-17-2019,137.37,141.98,136.26,139.11,134.29,12525700
170,Apr-16-2019,144.40,145.39,144.02,145.14,140.11,6301700
171,Apr-15-2019,144.40,144.46,143.27,143.90,138.91,3603200
172,Apr-12-2019,144.26,144.44,143.70,144.35,139.35,2898900
173,Apr-12-2019,144.26,144.44,143.70,144.35,139.35,2898900
174,Apr-11-2019,143.80,144.11,143.03,143.78,138.80,2942000
175,Apr-10-2019,142.20,143.50,141.98,143.02,138.06,2678000
176,Apr-09-2019,142.66,142.95,141.84,142.11,137.19,3038500
177,Apr-08-2019,143.02,143.42,142.87,143.39,138.42,2118200
178,Apr-05-2019,143.29,143.50,142.46,143.28,138.32,2731800
179,Apr-04-2019,143.62,144.14,142.54,142.78,137.83,2771100
180,Apr-03-2019,143.65,144.22,143.01,143.63,138.65,2681200
181,Apr-02-2019,143.35,143.95,142.60,143.00,138.05,2404800
182,Apr-01-2019,141.51,143.41,141.51,143.30,138.33,3984300
183,Mar-29-2019,140.50,141.22,140.15,141.10,136.21,3101400
184,Mar-28-2019,139.91,140.44,139.10,139.92,135.07,2663900
185,Mar-27-2019,140.41,140.49,138.40,139.24,134.42,3098200
186,Mar-26-2019,139.93,141.02,139.42,140.22,135.36,2553700
187,Mar-25-2019,139.06,139.91,138.35,139.18,134.36,2839800
188,Mar-22-2019,140.97,141.44,138.90,139.45,134.62,3877200
189,Mar-21-2019,139.10,142.12,138.88,141.44,136.54,3605400
190,Mar-20-2019,140.53,140.70,138.98,139.60,134.76,3649500
191,Mar-19-2019,140.96,141.70,140.00,140.49,135.62,3482300
192,Mar-18-2019,139.83,140.37,138.72,140.21,135.35,3268500
193,Mar-15-2019,139.37,140.33,139.23,139.43,134.60,7153700
194,Mar-14-2019,138.51,138.94,138.06,138.79,133.98,2738600
195,Mar-13-2019,138.05,139.32,137.85,138.56,133.76,3173200
196,Mar-12-2019,138.52,139.70,137.86,138.28,133.49,3954700
197,Mar-11-2019,136.03,137.73,135.84,137.71,132.94,3939300
198,Mar-08-2019,134.21,135.24,133.58,135.09,130.41,3773600
199,Mar-07-2019,136.61,136.89,134.63,135.36,130.67,4358800
200,Mar-06-2019,138.12,138.39,136.72,136.98,132.23,2768300
201,Mar-05-2019,138.37,138.74,137.56,137.88,133.10,4250300
202,Mar-04-2019,139.99,140.08,137.17,138.43,133.63,3406900
203,Mar-01-2019,139.31,140.04,138.64,139.20,134.38,3030000
204,Feb-28-2019,138.77,139.06,137.72,138.13,133.34,3457800
205,Feb-27-2019,139.25,139.57,138.40,139.17,134.35,2530900
206,Feb-26-2019,139.67,140.49,139.47,139.72,134.88,3060400
207,Feb-25-2019,140.00,140.47,139.32,139.46,134.63,3194200
208,Feb-22-2019,138.73,139.38,138.43,139.25,134.43,3113700
209,Feb-21-2019,137.82,138.35,137.35,137.84,133.06,2937300
210,Feb-20-2019,138.76,139.24,137.22,138.00,133.22,3802000
211,Feb-19-2019,137.81,138.70,137.36,138.70,133.89,3385700
