,Date,Open,High,Low,Close,Adj Close,Volume
75,Aug-27-2019,1183.00,1185.00,1164.56,1170.82,1170.82,1173000
76,Aug-26-2019,1159.45,1171.86,1154.85,1171.18,1171.18,1058300
77,Aug-23-2019,1185.17,1195.67,1150.00,1153.58,1153.58,1812700
78,Aug-22-2019,1193.80,1198.78,1178.91,1191.52,1191.52,867600
79,Aug-21-2019,1195.82,1200.56,1187.92,1191.58,1191.58,707600
80,Aug-20-2019,1195.35,1198.00,1183.05,1183.53,1183.53,1010300
81,Aug-19-2019,1191.83,1209.39,1190.40,1200.44,1200.44,1222500
82,Aug-16-2019,1180.79,1183.84,1173.00,1179.21,1179.21,1245800
83,Aug-15-2019,1168.43,1176.42,1163.00,1169.32,1169.32,1425300
84,Aug-14-2019,1176.07,1182.79,1161.07,1164.25,1164.25,1771500
85,Aug-13-2019,1174.35,1205.43,1172.99,1196.73,1196.73,1421700
86,Aug-12-2019,1180.00,1185.61,1168.72,1174.50,1174.50,1103200
87,Aug-09-2019,1199.99,1204.46,1184.89,1188.90,1188.90,1020900
88,Aug-08-2019,1186.43,1206.28,1174.00,1206.19,1206.19,1505800
89,Aug-07-2019,1157.80,1179.87,1150.84,1175.91,1175.91,1534300
90,Aug-06-2019,1165.52,1181.40,1161.53,1171.08,1171.08,1800700
91,Aug-05-2019,1172.97,1176.88,1142.75,1154.75,1154.75,2392000
92,Aug-02-2019,1203.00,1209.50,1190.00,1196.32,1196.32,1745500
93,Aug-01-2019,1217.63,1236.30,1207.00,1211.78,1211.78,1771300
94,Jul-31-2019,1224.87,1234.91,1208.18,1218.20,1218.20,1998000
95,Jul-30-2019,1227.00,1236.91,1225.32,1228.00,1228.00,1430800
96,Jul-29-2019,1242.50,1248.99,1230.20,1241.84,1241.84,2069100
97,Jul-26-2019,1228.00,1268.39,1228.00,1245.22,1245.22,6060800
98,Jul-25-2019,1138.95,1143.59,1123.71,1135.94,1135.94,2738100
99,Jul-24-2019,1132.62,1145.46,1128.51,1139.73,1139.73,1359600
100,Jul-23-2019,1143.45,1148.86,1132.85,1148.05,1148.05,1032400
101,Jul-22-2019,1135.47,1140.02,1125.21,1139.21,1139.21,1445700
102,Jul-19-2019,1149.32,1151.58,1131.25,1131.55,1131.55,1159200
103,Jul-18-2019,1142.00,1148.17,1132.86,1147.24,1147.24,1273800
104,Jul-17-2019,1150.92,1158.44,1146.62,1146.74,1146.74,976900
105,Jul-16-2019,1146.73,1158.58,1146.73,1153.46,1153.46,1267600
106,Jul-15-2019,1145.34,1150.68,1140.00,1150.51,1150.51,1058200
107,Jul-12-2019,1142.93,1147.50,1138.56,1145.34,1145.34,1093900
108,Jul-11-2019,1146.16,1153.24,1139.53,1144.08,1144.08,1300200
109,Jul-10-2019,1132.32,1142.34,1130.66,1140.91,1140.91,1535500
110,Jul-09-2019,1110.32,1127.86,1107.15,1124.29,1124.29,1473600
111,Jul-08-2019,1125.87,1127.21,1111.76,1116.79,1116.79,1494400
112,Jul-05-2019,1119.37,1134.65,1117.50,1132.67,1132.67,1489700
113,Jul-03-2019,1118.50,1127.99,1114.85,1122.99,1122.99,1007700
114,Jul-02-2019,1104.83,1112.89,1099.67,1112.60,1112.60,1031500
115,Jul-02-2019,1104.83,1112.89,1099.67,1112.60,1112.60,1031500
116,Jul-01-2019,1101.04,1108.59,1095.33,1100.00,1100.00,1459800
117,Jun-28-2019,1077.23,1082.80,1073.80,1082.80,1082.80,1683600
118,Jun-27-2019,1086.75,1088.46,1075.85,1076.63,1076.63,1203900
119,Jun-26-2019,1091.00,1095.12,1073.69,1080.32,1080.32,1734900
120,Jun-25-2019,1115.08,1115.70,1084.60,1087.58,1087.58,1582200
121,Jun-24-2019,1120.00,1123.57,1113.31,1116.70,1116.70,1211800
122,Jun-21-2019,1109.86,1126.57,1109.72,1125.37,1125.37,2538700
123,Jun-20-2019,1121.70,1122.72,1107.00,1113.20,1113.20,1200900
124,Jun-19-2019,1107.24,1109.43,1096.03,1104.51,1104.51,1335700
125,Jun-18-2019,1111.50,1118.78,1100.79,1105.24,1105.24,1726300
126,Jun-17-2019,1089.10,1101.28,1088.00,1093.89,1093.89,988500
127,Jun-14-2019,1089.74,1094.76,1081.48,1086.30,1086.30,1229100
128,Jun-13-2019,1084.71,1096.59,1082.57,1091.01,1091.01,1040700
129,Jun-12-2019,1079.95,1082.52,1069.60,1079.10,1079.10,1183500
130,Jun-11-2019,1096.99,1104.01,1079.57,1081.04,1081.04,1675400
131,Jun-10-2019,1077.00,1094.84,1075.28,1082.76,1082.76,1424100
132,Jun-07-2019,1054.28,1073.43,1051.15,1068.37,1068.37,2191400
133,Jun-06-2019,1046.21,1050.00,1035.51,1047.76,1047.76,1451000
134,Jun-05-2019,1055.00,1056.81,1033.00,1044.64,1044.64,2349400
135,Jun-05-2019,1055.00,1056.81,1033.00,1044.64,1044.64,2349400
136,Jun-04-2019,1044.49,1058.44,1036.03,1054.49,1054.49,3025600
137,Jun-03-2019,1066.93,1067.00,1027.03,1038.74,1038.74,4844500
138,May-31-2019,1105.64,1113.40,1103.35,1106.50,1106.50,1579100
139,May-30-2019,1120.15,1126.80,1115.90,1121.41,1121.41,904400
140,May-29-2019,1132.70,1135.00,1111.95,1119.94,1119.94,1811500
141,May-28-2019,1141.48,1156.49,1138.67,1139.56,1139.56,1047400
142,May-24-2019,1152.00,1154.36,1136.71,1138.61,1138.61,927700
143,May-23-2019,1146.07,1150.05,1133.16,1145.34,1145.34,1260700
144,May-22-2019,1151.25,1163.78,1151.00,1155.85,1155.85,941300
145,May-21-2019,1154.48,1158.00,1143.31,1154.44,1154.44,1028100
146,May-20-2019,1153.00,1153.00,1138.14,1144.66,1144.66,1530100
147,May-17-2019,1175.83,1186.29,1166.42,1168.78,1168.78,1268100
148,May-16-2019,1171.84,1194.16,1168.45,1184.50,1184.50,1765400
149,May-15-2019,1122.55,1178.30,1121.40,1170.80,1170.80,2965100
150,May-14-2019,1142.32,1144.87,1123.53,1124.86,1124.86,2019600
151,May-13-2019,1145.24,1151.97,1125.50,1136.59,1136.59,2281300
152,May-10-2019,1168.84,1176.28,1146.37,1167.64,1167.64,1582500
153,May-09-2019,1162.60,1174.07,1154.64,1167.97,1167.97,1477800
154,May-09-2019,1162.60,1174.07,1154.64,1167.97,1167.97,1477800
155,May-08-2019,1177.29,1184.27,1167.63,1170.78,1170.78,1276000
156,May-07-2019,1185.81,1194.77,1165.00,1178.86,1178.86,1830200
157,May-06-2019,1172.00,1195.43,1171.16,1193.46,1193.46,1588700
158,May-03-2019,1177.41,1191.40,1173.55,1189.55,1189.55,2079400
159,May-02-2019,1172.60,1179.38,1158.33,1166.51,1166.51,2254900
160,May-01-2019,1197.50,1199.25,1171.68,1173.32,1173.32,3717000
161,Apr-30-2019,1190.63,1200.98,1183.00,1198.96,1198.96,6658900
162,Apr-29-2019,1280.51,1296.97,1271.71,1296.20,1296.20,3618400
163,Apr-26-2019,1273.38,1278.91,1265.00,1277.42,1277.42,1361400
164,Apr-25-2019,1270.30,1272.80,1258.00,1267.34,1267.34,1567200
165,Apr-24-2019,1270.59,1274.00,1259.81,1260.05,1260.05,1169800
166,Apr-23-2019,1256.64,1274.43,1251.97,1270.59,1270.59,1593400
167,Apr-22-2019,1236.67,1254.34,1233.37,1253.76,1253.76,954200
168,Apr-18-2019,1245.00,1245.94,1239.41,1241.47,1241.47,1237500
169,Apr-17-2019,1237.00,1245.10,1232.90,1240.14,1240.14,1518300
170,Apr-16-2019,1230.00,1235.98,1225.04,1231.91,1231.91,1131100
171,Apr-15-2019,1224.09,1229.30,1214.56,1226.53,1226.53,1189800
172,Apr-12-2019,1215.62,1223.05,1213.29,1222.73,1222.73,1215600
173,Apr-12-2019,1215.62,1223.05,1213.29,1222.73,1222.73,1215600
174,Apr-11-2019,1208.90,1212.74,1204.54,1209.59,1209.59,849900
175,Apr-10-2019,1205.09,1208.94,1200.66,1206.45,1206.45,775500
176,Apr-09-2019,1201.89,1207.15,1198.38,1202.69,1202.69,983400
177,Apr-08-2019,1211.11,1213.95,1204.70,1208.28,1208.28,1087500
178,Apr-05-2019,1219.30,1220.39,1210.03,1211.45,1211.45,1000600
179,Apr-04-2019,1211.29,1220.55,1209.04,1219.45,1219.45,1051100
180,Apr-03-2019,1212.70,1220.60,1205.08,1210.81,1210.81,1109600
181,Apr-02-2019,1200.05,1205.81,1191.24,1205.54,1205.54,914400
182,Apr-01-2019,1187.54,1200.20,1186.36,1198.98,1198.98,1385300
183,Mar-29-2019,1180.18,1183.97,1166.38,1176.89,1176.89,1544500
184,Mar-28-2019,1175.50,1177.25,1163.43,1172.27,1172.27,1120100
185,Mar-27-2019,1191.92,1191.92,1164.23,1178.01,1178.01,1471400
186,Mar-26-2019,1205.19,1207.65,1181.76,1189.84,1189.84,1537600
187,Mar-25-2019,1199.56,1209.44,1190.00,1197.38,1197.38,1378800
188,Mar-22-2019,1228.85,1233.63,1206.00,1207.65,1207.65,1721100
189,Mar-21-2019,1220.00,1236.44,1216.58,1236.13,1236.13,1407500
190,Mar-20-2019,1201.40,1229.99,1199.59,1226.43,1226.43,2075400
191,Mar-19-2019,1191.72,1203.41,1189.46,1202.46,1202.46,1489400
192,Mar-18-2019,1189.69,1194.95,1181.48,1188.55,1188.55,1222100
193,Mar-15-2019,1198.00,1201.72,1187.01,1190.30,1190.30,2594300
194,Mar-14-2019,1199.02,1204.70,1191.23,1192.53,1192.53,1365100
195,Mar-13-2019,1205.93,1207.12,1197.91,1199.06,1199.06,1294400
196,Mar-12-2019,1182.30,1205.71,1182.30,1197.25,1197.25,2111000
197,Mar-11-2019,1152.00,1179.91,1151.57,1179.26,1179.26,1501600
198,Mar-08-2019,1133.90,1153.45,1130.20,1149.97,1149.97,1184700
199,Mar-07-2019,1160.50,1163.58,1141.71,1150.85,1150.85,1504300
200,Mar-06-2019,1171.76,1174.74,1163.05,1164.94,1164.94,1180100
201,Mar-05-2019,1156.00,1176.49,1153.02,1169.19,1169.19,2004700
202,Mar-04-2019,1154.56,1165.52,1138.25,1153.42,1153.42,1774500
203,Mar-01-2019,1131.00,1150.00,1131.00,1148.52,1148.52,1704300
204,Feb-28-2019,1119.00,1133.99,1118.41,1126.55,1126.55,1371100
205,Feb-27-2019,1114.01,1125.73,1108.56,1122.89,1122.89,1104600
206,Feb-26-2019,1114.37,1126.44,1106.70,1122.01,1122.01,1751300
207,Feb-25-2019,1121.93,1125.40,1114.11,1117.33,1117.33,1310400
208,Feb-22-2019,1109.70,1117.25,1100.50,1116.56,1116.56,1471800
209,Feb-21-2019,1118.78,1119.15,1097.98,1104.21,1104.21,1663600
210,Feb-20-2019,1128.88,1130.93,1111.75,1120.59,1120.59,1204500
211,Feb-19-2019,1116.64,1129.64,1116.64,1126.51,1126.51,1099000
212,Feb-15-2019,1139.30,1139.30,1116.72,1119.63,1119.63,1391300
213,Feb-14-2019,1125.00,1136.13,1117.09,1129.20,1129.20,1055300
214,Feb-13-2019,1133.04,1142.85,1126.00,1128.63,1128.63,1402100
215,Feb-12-2019,1111.01,1132.86,1111.01,1127.58,1127.58,1751800
216,Feb-11-2019,1103.75,1113.43,1100.00,1102.12,1102.12,924900
217,Feb-08-2019,1094.88,1105.10,1094.24,1102.38,1102.38,1088300
218,Feb-07-2019,1111.82,1111.99,1093.59,1105.91,1105.91,1914900
219,Feb-06-2019,1149.27,1154.00,1118.36,1122.89,1122.89,2412800
220,Feb-05-2019,1129.63,1152.77,1123.60,1151.87,1151.87,4114800
221,Feb-04-2019,1119.01,1142.34,1117.51,1141.42,1141.42,3920400
222,Feb-01-2019,1122.29,1134.40,1114.25,1118.62,1118.62,1655800
223,Jan-31-2019,1112.24,1127.67,1105.25,1125.89,1125.89,2011600
224,Jan-30-2019,1077.36,1099.52,1076.64,1097.99,1097.99,1472600
225,Jan-29-2019,1081.04,1084.73,1066.02,1070.06,1070.06,985200
226,Jan-28-2019,1090.07,1093.37,1074.61,1079.86,1079.86,1466700
