,Date,Open,High,Low,Close,Volume,MktCap
527,"Jul 29, 2018","8,205.82","8,272.26","8,141.18","8,218.46",410719001614,1185844808
528,"Jul 28, 2018","8,169.06","8,222.85","8,110.77","8,192.15",398875008014,0716560550
529,"Jul 27, 2018","7,950.40","8,262.66","7,839.76","8,165.01",519587993614,0235573607
530,"Jul 26, 2018","8,176.85","8,290.33","7,878.71","7,951.58",489908992013,6553079708
531,"Jul 25, 2018","8,379.66","8,416.87","8,086.36","8,181.39",584540006414,0482950401
532,"Jul 24, 2018","7,716.51","8,424.27","7,705.50","8,424.27",727768985614,4634918474
533,"Jul 23, 2018","7,414.71","7,771.50","7,409.10","7,711.11",513248000013,2375368459
534,"Jul 22, 2018","7,417.80","7,537.95","7,383.82","7,418.49",369546009612,7336615249
535,"Jul 21, 2018","7,352.72","7,437.64","7,262.41","7,419.29",372660992012,7333468174
536,"Jul 20, 2018","7,467.40","7,594.67","7,323.26","7,354.13",493686988812,6202570251
537,"Jul 19, 2018","7,378.20","7,494.46","7,295.46","7,466.86",511162982412,8122730711
538,"Jul 18, 2018","7,315.32","7,534.99","7,280.47","7,370.78",610341017612,6458165406
539,"Jul 17, 2018","6,739.65","7,387.24","6,684.17","7,321.04",596195020812,5588963706
540,"Jul 16, 2018","6,357.01","6,741.75","6,357.01","6,741.75",472579993611,5638203962
541,"Jul 15, 2018","6,272.70","6,403.46","6,256.51","6,359.64",328545996810,9074579938
542,"Jul 14, 2018","6,247.50","6,298.19","6,212.22","6,276.12",292367001610,7631453835
543,"Jul 13, 2018","6,235.03","6,310.55","6,192.24","6,238.05",380540006410,6968440793
544,"Jul 12, 2018","6,396.78","6,397.10","6,136.42","6,228.81",377017011210,6798864820
545,"Jul 11, 2018","6,330.77","6,444.96","6,330.47","6,394.71",364485990410,9631867446
546,"Jul 10, 2018","6,739.21","6,767.74","6,320.72","6,329.95",405243008010,8511009626
547,"Jul 09, 2018","6,775.08","6,838.68","6,724.34","6,741.75",371812992011,5557889495
548,"Jul 08, 2018","6,857.80","6,885.91","6,747.98","6,773.88",338621004811,6097021279
549,"Jul 07, 2018","6,668.71","6,863.99","6,579.24","6,856.93",396108006411,7506606000
550,"Jul 06, 2018","6,638.69","6,700.94","6,533.55","6,673.50",431395993611,4350502582
551,"Jul 05, 2018","6,599.71","6,749.54","6,546.65","6,639.14",499924019211,3748385620
552,"Jul 04, 2018","6,550.87","6,771.92","6,450.46","6,597.55",417668992011,3024522547
553,"Jul 03, 2018","6,596.66","6,671.37","6,447.75","6,529.59",467230976011,1849428104
554,"Jul 02, 2018","6,380.38","6,683.86","6,305.70","6,614.18",439693004811,3288832522
555,"Jul 01, 2018","6,411.68","6,432.85","6,289.29","6,385.82",478825984010,9366024632
556,"Jun 30, 2018","6,214.22","6,465.51","6,214.22","6,404.00",454386022410,9665618200
557,"Jun 29, 2018","5,898.13","6,261.66","5,835.75","6,218.30",396623001610,6474707240
558,"Jun 28, 2018","6,153.16","6,170.41","5,873.05","5,903.44",346780006410,1072353482
559,"Jun 27, 2018","6,084.40","6,180.00","6,052.85","6,157.13",329621990410,5403600614
560,"Jun 26, 2018","6,253.55","6,290.16","6,093.67","6,093.67",327975987210,4307939200
561,"Jun 25, 2018","6,171.97","6,327.37","6,119.68","6,249.18",550081024010,6958465208
562,"Jun 24, 2018","6,164.28","6,223.78","5,826.41","6,173.23",456690995210,5646571668
563,"Jun 23, 2018","6,090.10","6,224.82","6,071.81","6,162.48",343136000010,5449276520
564,"Jun 22, 2018","6,737.88","6,747.08","6,006.60","6,083.69",507981004810,4088814967
565,"Jun 21, 2018","6,780.09","6,810.94","6,715.17","6,729.74",352912998411,5129700024
566,"Jun 20, 2018","6,770.76","6,821.56","6,611.88","6,776.55",388864000011,5916357344
567,"Jun 19, 2018","6,742.39","6,822.50","6,709.92","6,769.94",405702988811,5789919278
568,"Jun 18, 2018","6,510.07","6,781.14","6,446.68","6,734.82",403920000011,5176197712
569,"Jun 17, 2018","6,545.53","6,589.11","6,499.27","6,499.27",310401996811,1134754810
570,"Jun 16, 2018","6,455.45","6,592.49","6,402.29","6,550.16",319417011211,1992015616
571,"Jun 15, 2018","6,674.08","6,681.08","6,433.87","6,456.58",395538995211,0378702283
572,"Jun 14, 2018","6,342.75","6,707.14","6,334.46","6,675.35",513871001611,4106009748
573,"Jun 13, 2018","6,596.88","6,631.66","6,285.63","6,349.90",505234995210,8530585830
574,"Jun 12, 2018","6,905.82","6,907.96","6,542.08","6,582.36",465438003211,2491874164
575,"Jun 11, 2018","6,799.29","6,910.18","6,706.63","6,906.92",474526976011,8025877189
576,"Jun 10, 2018","7,499.55","7,499.55","6,709.07","6,786.02",580483993611,5948312827
577,"Jun 09, 2018","7,632.52","7,683.58","7,531.98","7,531.98",384522009612,8682085689
578,"Jun 08, 2018","7,685.14","7,698.19","7,558.40","7,624.92",422757990413,0256218613
579,"Jun 07, 2018","7,650.82","7,741.27","7,650.82","7,678.24",448579993613,1153169176
580,"Jun 06, 2018","7,625.97","7,680.43","7,502.01","7,653.98",469225984013,0725095161
581,"Jun 05, 2018","7,500.90","7,643.23","7,397.00","7,633.76",496173977613,0365918088
582,"Jun 04, 2018","7,722.53","7,753.82","7,474.04","7,514.47",499316992012,8312205314
583,"Jun 03, 2018","7,632.09","7,754.89","7,613.04","7,720.25",485176012813,1808021256
584,"Jun 02, 2018","7,536.72","7,695.83","7,497.26","7,643.45",493929984013,0481526036
585,"Jun 01, 2018","7,500.70","7,604.73","7,407.34","7,541.45",492146022412,8725854692
586,"May 31, 2018","7,406.15","7,608.90","7,361.13","7,494.17",512713011212,7902999390
587,"May 30, 2018","7,469.73","7,573.77","7,313.60","7,406.52",492254003212,6391893474
588,"May 29, 2018","7,129.46","7,526.42","7,090.68","7,472.59",566266009612,7502651064
589,"May 28, 2018","7,371.31","7,419.05","7,100.89","7,135.99",504060006412,1747389422
590,"May 27, 2018","7,362.08","7,381.74","7,270.96","7,368.22",405651993612,5695017596
591,"May 26, 2018","7,486.48","7,595.16","7,349.12","7,355.88",405153996812,5469061263
592,"May 25, 2018","7,592.30","7,659.14","7,392.65","7,480.14",486782976012,7573690458
593,"May 24, 2018","7,561.12","7,738.60","7,331.14","7,587.34",604922009612,9385391552
594,"May 23, 2018","8,037.08","8,054.66","7,507.88","7,557.82",649112012812,8868479514
595,"May 22, 2018","8,419.87","8,423.25","8,004.58","8,041.78",513701017613,7104106176
596,"May 21, 2018","8,522.33","8,557.52","8,365.12","8,418.99",515499008014,3518943480
597,"May 20, 2018","8,246.99","8,562.41","8,205.24","8,513.25",519105996814,5109512565
598,"May 19, 2018","8,255.73","8,372.06","8,183.35","8,247.18",471239987214,0559162894
599,"May 18, 2018","8,091.83","8,274.12","7,974.82","8,250.97",576419020814,0607667610
600,"May 17, 2018","8,370.05","8,445.54","8,054.12","8,094.32",586253004813,7923772714
601,"May 16, 2018","8,504.41","8,508.43","8,175.49","8,368.83",676022016014,2587497878
602,"May 15, 2018","8,705.19","8,836.19","8,456.45","8,510.38",670571008014,4979744412
603,"May 14, 2018","8,713.10","8,881.12","8,367.97","8,716.79",736414976014,8480275422
604,"May 13, 2018","8,515.49","8,773.55","8,395.12","8,723.94",586637977614,8587777457
605,"May 12, 2018","8,441.44","8,664.86","8,223.50","8,504.89",682138009614,4841040789
606,"May 11, 2018","9,052.96","9,052.96","8,394.46","8,441.49",848852019214,3743802092
607,"May 10, 2018","9,325.96","9,396.04","9,040.52","9,043.94",690669977615,3988453198
608,"May 09, 2018","9,223.73","9,374.76","9,031.62","9,325.18",722689024015,8758858205
609,"May 08, 2018","9,380.87","9,462.75","9,127.77","9,234.82",741586995215,7202142973
610,"May 07, 2018","9,645.67","9,665.85","9,231.53","9,373.01",739401984015,9538115686
611,"May 06, 2018","9,845.31","9,940.14","9,465.25","9,654.80",722228019216,4316605278
612,"May 05, 2018","9,700.28","9,964.50","9,695.12","9,858.15",765193984016,7759953654
613,"May 04, 2018","9,695.50","9,779.20","9,585.96","9,700.76",821782988816,5062796742
614,"May 03, 2018","9,233.97","9,798.33","9,188.15","9,743.86",1020729958416,5778380092
615,"May 02, 2018","9,104.60","9,256.52","9,015.14","9,235.92",755815987215,7119854754
616,"May 01, 2018","9,251.47","9,255.88","8,891.05","9,119.01",771301990415,5114132125
617,"Apr 30, 2018","9,426.11","9,477.14","9,166.81","9,240.55",867392000015,7163847314
618,"Apr 29, 2018","9,346.41","9,531.49","9,193.71","9,419.08",885300019216,0182287342
619,"Apr 28, 2018","8,939.27","9,412.09","8,931.99","9,348.48",780547993615,8963068374
620,"Apr 27, 2018","9,290.63","9,375.47","8,987.05","8,987.05",756628992015,2802874822
621,"Apr 26, 2018","8,867.32","9,281.51","8,727.09","9,281.51",897055948815,7793327246
622,"Apr 25, 2018","9,701.03","9,745.32","8,799.84","8,845.74",1108310016015,0369282696
623,"Apr 24, 2018","8,934.34","9,732.61","8,927.83","9,697.50",1067880038416,4833256250
624,"Apr 23, 2018","8,794.39","8,958.55","8,788.81","8,930.88",692519014415,1784994312
625,"Apr 22, 2018","8,925.06","9,001.64","8,779.61","8,802.46",662989977614,9585589886
626,"Apr 21, 2018","8,848.79","8,997.57","8,652.15","8,895.58",754855014415,1150137128
627,"Apr 20, 2018","8,286.88","8,880.23","8,244.54","8,845.83",843811020815,0287113368
628,"Apr 19, 2018","8,159.27","8,298.69","8,138.78","8,294.31",706320998414,0902801023
629,"Apr 18, 2018","7,944.43","8,197.80","7,886.01","8,163.42",652990976013,8661092884
630,"Apr 17, 2018","8,071.66","8,285.96","7,881.72","7,902.09",690087987213,4206623206
631,"Apr 16, 2018","8,337.57","8,371.15","7,925.73","8,058.67",563130982413,6849408643
632,"Apr 15, 2018","7,999.33","8,338.42","7,999.33","8,329.11",524448000014,1427138383
633,"Apr 14, 2018","7,874.67","8,140.71","7,846.00","7,986.24",519143014413,5589384440
634,"Apr 13, 2018","7,901.09","8,183.96","7,758.93","7,895.96",776446003213,4043001354
635,"Apr 12, 2018","6,955.38","7,899.23","6,806.51","7,889.25",890625024013,3912618634
636,"Apr 11, 2018","6,843.47","6,968.32","6,817.59","6,968.32",464188979211,8267198080
637,"Apr 10, 2018","6,795.44","6,872.41","6,704.15","6,834.76",427275008011,5978358964
638,"Apr 09, 2018","7,044.32","7,178.11","6,661.99","6,770.73",489406003211,4886335694
639,"Apr 08, 2018","6,919.98","7,111.56","6,919.98","7,023.52",365249996811,9162880482
640,"Apr 07, 2018","6,630.51","7,050.54","6,630.51","6,911.09",397661004811,7241368688
641,"Apr 06, 2018","6,815.96","6,857.49","6,575.00","6,636.32",376681011211,2565173568
642,"Apr 05, 2018","6,848.65","6,933.82","6,644.80","6,811.47",563932006411,5524404354
643,"Apr 04, 2018","7,456.41","7,469.88","6,803.88","6,853.84",493600000011,6229557118
644,"Apr 03, 2018","7,102.26","7,530.94","7,072.49","7,456.11",549970022412,6429245883
645,"Apr 02, 2018","6,844.86","7,135.47","6,816.58","7,083.80",433344000012,0101932910
646,"Apr 01, 2018","7,003.06","7,060.95","6,526.87","6,844.23",453210009611,6026809075
647,"Mar 31, 2018","6,892.48","7,207.85","6,863.52","6,973.53",455326976011,8204645927
648,"Mar 30, 2018","7,171.45","7,276.66","6,683.93","6,890.52",628950988811,6786562165
649,"Mar 29, 2018","7,979.07","7,994.33","7,081.38","7,165.70",636122982412,1436043045
650,"Mar 28, 2018","7,836.83","8,122.89","7,809.17","7,954.48",493528985613,4788265876
651,"Mar 27, 2018","8,200.00","8,232.78","7,797.28","7,833.04",537825024013,2717053150
652,"Mar 26, 2018","8,498.47","8,530.08","7,921.43","8,209.40",592103987213,9078211968
653,"Mar 25, 2018","8,612.81","8,682.01","8,449.10","8,495.78",456988006414,3914265310
654,"Mar 24, 2018","8,901.95","8,996.18","8,665.70","8,668.12",566460006414,6818882936
655,"Mar 23, 2018","8,736.25","8,879.62","8,360.62","8,879.62",595412019215,0383574951
656,"Mar 22, 2018","8,939.44","9,100.71","8,564.90","8,728.47",553039001614,7809220250
657,"Mar 21, 2018","8,937.48","9,177.37","8,846.33","8,929.28",604312985615,1193917440
658,"Mar 20, 2018","8,619.67","9,051.02","8,389.89","8,913.47",636178995215,0909503835
659,"Mar 19, 2018","8,344.12","8,675.87","8,182.40","8,630.65",672911001614,6107514353
660,"Mar 18, 2018","7,890.52","8,245.51","7,397.99","8,223.68",663919001613,9201713268
661,"Mar 17, 2018","8,321.91","8,346.53","7,812.82","7,916.88",442614988813,3993486925
662,"Mar 16, 2018","8,322.91","8,585.15","8,005.31","8,338.35",528937984014,1111773179
663,"Mar 15, 2018","8,290.76","8,428.35","7,783.05","8,300.86",683442995214,0460819364
664,"Mar 14, 2018","9,214.65","9,355.85","8,068.59","8,269.81",643823001613,9920843550
665,"Mar 13, 2018","9,173.04","9,470.38","8,958.19","9,194.85",599113984015,5555594312
666,"Mar 12, 2018","9,602.93","9,937.50","8,956.43","9,205.12",645739980815,5710928717
667,"Mar 11, 2018","8,852.78","9,711.89","8,607.12","9,578.63",629637017616,2009710243
668,"Mar 10, 2018","9,350.59","9,531.32","8,828.47","8,866.00",538631987214,9939797150
669,"Mar 09, 2018","9,414.69","9,466.35","8,513.03","9,337.55",870419046415,7898203939
670,"Mar 08, 2018","9,951.44","10,147.40","9,335.87","9,395.01",718608998415,8852238332
671,"Mar 07, 2018","10,803.90","10,929.50","9,692.12","9,965.57",879791001616,8479670395
672,"Mar 06, 2018","11,500.10","11,500.10","10,694.30","10,779.90",683216998418,2225316082
673,"Mar 05, 2018","11,532.40","11,704.10","11,443.90","11,573.30",646853990419,5614809925
674,"Mar 04, 2018","11,497.40","11,512.60","11,136.10","11,512.60",608414976019,4567395376
675,"Mar 03, 2018","11,101.90","11,528.20","11,002.40","11,489.70",669057024019,4159120569
676,"Mar 02, 2018","10,977.40","11,189.00","10,850.10","11,086.40",762059008018,7318996197
677,"Mar 01, 2018","10,385.00","11,052.30","10,352.70","10,951.00",731727974418,5009753075
678,"Feb 28, 2018","10,687.20","11,089.80","10,393.10","10,397.90",693618995217,5644310997
679,"Feb 27, 2018","10,393.90","10,878.50","10,246.10","10,725.60",696617984018,1158869820
680,"Feb 26, 2018","9,669.43","10,475.00","9,501.73","10,366.70",728769024017,5076064010
681,"Feb 25, 2018","9,796.42","9,923.22","9,407.06","9,664.73",570693990416,3204062358
682,"Feb 24, 2018","10,287.70","10,597.20","9,546.97","9,813.07",691792998416,5687799108
683,"Feb 23, 2018","9,937.07","10,487.30","9,734.56","10,301.10",773950003217,3909350860
684,"Feb 22, 2018","10,660.40","11,039.10","9,939.09","10,005.00",804007987216,8892273935
685,"Feb 21, 2018","11,372.20","11,418.50","10,479.10","10,690.40",940533964818,0442459820
686,"Feb 20, 2018","11,231.80","11,958.50","11,231.80","11,403.70",992654028819,2457815912
687,"Feb 19, 2018","10,552.60","11,273.80","10,513.20","11,225.30",765208985618,9426791571
688,"Feb 18, 2018","11,123.40","11,349.80","10,326.00","10,551.80",874400972817,8040648022
689,"Feb 17, 2018","10,207.50","11,139.50","10,149.40","11,112.70",866088038418,7482083882
690,"Feb 16, 2018","10,135.70","10,324.10","9,824.82","10,233.90",729615974417,2637061144
691,"Feb 15, 2018","9,488.32","10,234.80","9,395.58","10,166.40",906254028817,1477807437
692,"Feb 14, 2018","8,599.92","9,518.54","8,599.92","9,494.63",790981990416,0131558835
693,"Feb 13, 2018","8,926.72","8,958.47","8,455.41","8,598.31",569671987214,4995984203
694,"Feb 12, 2018","8,141.43","8,985.92","8,141.43","8,926.57",625643980815,0513128412
695,"Feb 11, 2018","8,616.13","8,616.13","7,931.10","8,129.97",612218982413,7064586975
696,"Feb 10, 2018","8,720.08","9,122.55","8,295.47","8,621.90",778096025614,5341842785
697,"Feb 09, 2018","8,271.84","8,736.98","7,884.71","8,736.98",678482022414,7266052809
698,"Feb 08, 2018","7,637.86","8,558.77","7,637.86","8,265.59",934675046413,9306699929
699,"Feb 07, 2018","7,755.49","8,509.11","7,236.79","7,621.30",916928000012,8435001186
700,"Feb 06, 2018","7,051.75","7,850.70","6,048.26","7,754.00",1399980032013,0658094648
701,"Feb 05, 2018","8,270.54","8,364.84","6,756.68","6,955.27",928528998411,7184385122
702,"Feb 04, 2018","9,175.70","9,334.87","8,031.22","8,277.01",707354982413,9433682759
703,"Feb 03, 2018","8,852.12","9,430.75","8,251.63","9,174.91",726379008015,4540000411
704,"Feb 02, 2018","9,142.28","9,142.28","7,796.49","8,830.75",1272689971214,8725283812
705,"Feb 01, 2018","10,237.30","10,288.80","8,812.28","9,170.54",995940044815,4428564694
706,"Jan 31, 2018","10,108.20","10,381.60","9,777.42","10,221.10",804116019217,2099559942
707,"Jan 30, 2018","11,306.80","11,307.20","10,036.20","10,106.30",863785984017,0151556678
708,"Jan 29, 2018","11,755.50","11,875.60","11,179.20","11,296.40",710735974419,0164444830
709,"Jan 28, 2018","11,475.30","12,040.30","11,475.30","11,786.30",835036006419,8389948175
710,"Jan 27, 2018","11,174.90","11,614.90","10,989.20","11,440.70",758326988819,2550550498
711,"Jan 26, 2018","11,256.00","11,656.70","10,470.30","11,171.40",974619955218,7995804677
712,"Jan 25, 2018","11,421.70","11,785.70","11,057.40","11,259.40",887316992018,9455303273
713,"Jan 24, 2018","10,903.40","11,501.40","10,639.80","11,359.40",994098995219,1115225673
714,"Jan 23, 2018","10,944.50","11,377.60","10,129.70","10,868.40",966060953618,2830257191
715,"Jan 22, 2018","11,633.10","11,966.40","10,240.20","10,931.40",1053740032018,3866421285
716,"Jan 21, 2018","12,889.20","12,895.90","11,288.20","11,600.10",993517977619,5089460991
717,"Jan 20, 2018","11,656.20","13,103.00","11,656.20","12,899.20",1180170035221,6907619830
718,"Jan 19, 2018","11,429.80","11,992.80","11,172.10","11,607.40",1074040012819,5158837709
719,"Jan 18, 2018","11,198.80","12,107.30","10,942.50","11,474.90",1502039961619,2907550324
720,"Jan 17, 2018","11,431.10","11,678.00","9,402.29","11,188.60",1883060019218,8070430523
721,"Jan 16, 2018","13,836.10","13,843.10","10,194.90","11,490.50",1885379993619,3121120762
722,"Jan 15, 2018","13,767.30","14,445.50","13,641.70","13,819.80",1275079987223,2242775485
723,"Jan 14, 2018","14,370.80","14,511.80","13,268.00","13,772.00",1108409958423,1413491364
724,"Jan 13, 2018","13,952.40","14,659.50","13,952.40","14,360.20",1276359987224,1268592240
725,"Jan 12, 2018","13,453.90","14,229.90","13,158.10","13,980.60",1206569984023,4865160377
726,"Jan 11, 2018","14,968.20","15,018.80","13,105.90","13,405.80",1653409996822,5178724050
727,"Jan 10, 2018","14,588.50","14,973.30","13,691.20","14,973.30",1850080051225,1472635522
728,"Jan 09, 2018","15,123.70","15,497.50","14,424.00","14,595.40",1665999974424,5095808695
729,"Jan 08, 2018","16,476.20","16,537.90","14,208.20","15,170.10",1841389977625,4715263101
730,"Jan 07, 2018","17,527.30","17,579.60","16,087.70","16,477.60",1586600038427,6634797271
731,"Jan 06, 2018","17,462.10","17,712.40","16,764.60","17,527.00",1831460044829,4217423675
732,"Jan 05, 2018","15,477.20","17,705.20","15,202.80","17,429.50",2384089907229,2544135538
733,"Jan 04, 2018","15,270.70","15,739.70","14,522.20","15,599.20",2178319974426,1795321110
734,"Jan 03, 2018","14,978.20","15,572.80","14,844.50","15,201.00",1687190016025,5080562912
735,"Jan 02, 2018","13,625.00","15,444.60","13,163.60","14,982.10",1684660019225,1377913955
736,"Jan 01, 2018","14,112.20","14,112.20","13,154.70","13,657.20",1029120000022,9119155396
737,"Dec 31, 2017","12,897.70","14,377.40","12,755.60","14,156.40",1213629952023,7465823980
738,"Dec 30, 2017","14,681.90","14,681.90","12,350.10","12,952.20",1445259980821,7239803085
739,"Dec 29, 2017","14,695.80","15,279.00","14,307.00","14,656.20",1302550016024,5793634125
740,"Dec 28, 2017","15,864.10","15,888.40","13,937.30","14,606.50",1233649971224,4929825575
741,"Dec 27, 2017","16,163.50","16,930.90","15,114.30","15,838.50",1248760012826,5559172050
742,"Dec 26, 2017","14,036.60","16,461.20","14,028.90","16,099.80",1345430016026,9908107763
743,"Dec 25, 2017","13,995.90","14,593.00","13,448.90","14,026.60",1066469990423,5126843805
744,"Dec 24, 2017","14,608.20","14,626.00","12,747.70","13,925.80",1157229977623,3414163395
745,"Dec 23, 2017","13,948.70","15,603.20","13,828.80","14,699.20",1308600012824,6349213910
746,"Dec 22, 2017","15,898.00","15,943.40","11,833.00","13,831.80",2219799961623,1788283457
747,"Dec 21, 2017","16,642.40","17,567.70","15,342.70","15,802.90",1651659980826,4788651530
748,"Dec 20, 2017","17,760.30","17,934.70","16,077.70","16,624.60",2214969958427,8528964015
749,"Dec 19, 2017","19,118.30","19,177.80","17,275.40","17,776.70",1689449984029,7801055828
750,"Dec 18, 2017","19,106.40","19,371.00","18,355.90","19,114.20",1483949977632,0174318520
751,"Dec 17, 2017","19,475.80","20,089.00","18,974.10","19,140.80",1331459993632,0576568850
752,"Dec 16, 2017","17,760.30","19,716.70","17,515.30","19,497.40",1274059980832,6502485530
753,"Dec 15, 2017","16,601.30","18,154.10","16,601.30","17,706.90",1430999961629,6482120238
754,"Dec 14, 2017","16,384.60","17,085.80","16,185.90","16,564.00",1377739980827,7310347000
755,"Dec 13, 2017","17,500.00","17,653.10","16,039.70","16,408.20",1297690009627,4663619978
756,"Dec 12, 2017","16,919.80","17,781.80","16,571.60","17,415.40",1460379955229,1483935710
757,"Dec 11, 2017","15,427.40","17,513.90","15,404.80","16,936.80",1215390003228,3439888520
758,"Dec 10, 2017","15,168.40","15,850.60","13,226.60","15,455.40",1343329996825,8615393665
759,"Dec 09, 2017","16,523.30","16,783.00","13,674.90","15,178.20",1391130009625,3946084745
760,"Dec 08, 2017","17,802.90","18,353.40","14,336.90","16,569.40",2113599897627,7185764485
761,"Dec 07, 2017","14,266.10","17,899.70","14,057.30","17,899.70",1795069952029,9405364249
762,"Dec 06, 2017","11,923.40","14,369.10","11,923.40","14,291.50",1265630003223,9024437136
763,"Dec 05, 2017","11,685.70","12,032.00","11,604.60","11,916.70",689526016019,9278350420
764,"Dec 04, 2017","11,315.40","11,657.20","11,081.80","11,657.20",613240985619,4912755450
765,"Dec 03, 2017","11,082.70","11,858.70","10,862.00","11,323.20",660830976018,9302389920
766,"Dec 02, 2017","10,978.30","11,320.20","10,905.10","11,074.60",513850009618,5122039035
767,"Dec 01, 2017","10,198.60","11,046.70","9,694.65","10,975.60",678311987218,3444663767
768,"Nov 30, 2017","9,906.79","10,801.00","9,202.05","10,233.60",831068979217,1020085600
769,"Nov 29, 2017","10,077.40","11,517.40","9,601.03","9,888.61",1156879974416,5233728795
770,"Nov 28, 2017","9,823.43","10,125.70","9,736.30","10,058.80",634881996816,8056012886
771,"Nov 27, 2017","9,352.72","9,818.35","9,352.72","9,818.35",565332019216,4019464090
772,"Nov 26, 2017","8,789.04","9,522.93","8,775.59","9,330.55",547557990415,5850742551
773,"Nov 25, 2017","8,241.71","8,790.92","8,191.15","8,790.92",434206003214,6820557006
774,"Nov 24, 2017","8,074.02","8,374.16","7,940.93","8,253.69",505861017613,7831976173
775,"Nov 23, 2017","8,232.38","8,267.40","8,038.77","8,038.77",422517990413,4227860479
776,"Nov 22, 2017","8,077.95","8,302.26","8,075.47","8,253.55",363353011213,7797862084
777,"Nov 21, 2017","8,205.74","8,348.66","7,762.71","8,071.26",427760998413,4739693480
778,"Nov 20, 2017","8,039.07","8,336.86","7,949.36","8,200.64",348845004813,6881802624
779,"Nov 19, 2017","7,766.03","8,101.91","7,694.10","8,036.49",314931993613,4124196206
780,"Nov 18, 2017","7,697.21","7,884.99","7,463.44","7,790.15",366719001612,9997247838
781,"Nov 17, 2017","7,853.57","8,004.59","7,561.09","7,708.99",465167001612,8621507062
782,"Nov 16, 2017","7,323.24","7,967.38","7,176.58","7,871.69",512380979213,1328418537
783,"Nov 15, 2017","6,634.76","7,342.25","6,634.76","7,315.54",420088012812,2035826506
784,"Nov 14, 2017","6,561.48","6,764.98","6,461.75","6,635.75",319711001611,0683148744
785,"Nov 13, 2017","5,938.25","6,811.19","5,844.29","6,559.49",626324992010,9400650105
786,"Nov 12, 2017","6,295.45","6,625.05","5,519.01","5,950.07",89573498889,9226193603
787,"Nov 11, 2017","6,618.61","6,873.15","6,204.22","6,357.60",490868019210,6016076151
788,"Nov 10, 2017","7,173.73","7,312.00","6,436.87","6,618.14",520824985611,0354089394
789,"Nov 09, 2017","7,446.83","7,446.83","7,101.52","7,143.58",322624998411,9104730750
790,"Nov 08, 2017","7,141.38","7,776.42","7,114.02","7,459.69",460220006412,4360767999
791,"Nov 07, 2017","7,023.10","7,253.32","7,023.10","7,144.38",232634009611,9091456315
792,"Nov 06, 2017","7,403.22","7,445.77","7,007.31","7,022.76",311189990411,7050623317
793,"Nov 05, 2017","7,404.52","7,617.48","7,333.19","7,407.41",238041011212,3449206170
794,"Nov 04, 2017","7,164.48","7,492.86","7,031.28","7,379.95",248380006412,2978748805
795,"Nov 03, 2017","7,087.53","7,461.29","7,002.94","7,207.76",336986009612,0097405359
796,"Nov 02, 2017","6,777.77","7,367.33","6,758.72","7,078.50",465377024011,7933380780
797,"Nov 01, 2017","6,440.97","6,767.31","6,377.88","6,767.31",287032012811,2735345036
798,"Oct 31, 2017","6,132.02","6,470.43","6,103.33","6,468.40",231137996810,7743731291
799,"Oct 30, 2017","6,114.85","6,214.99","6,040.85","6,130.53",177215001610,2105356519
800,"Oct 29, 2017","5,754.44","6,255.71","5,724.58","6,153.85",285904000010,2482445590
801,"Oct 28, 2017","5,787.82","5,876.72","5,689.19","5,753.09",14039200009,5797359518
802,"Oct 27, 2017","5,899.74","5,988.39","5,728.82","5,780.90",17101300489,6254297360
803,"Oct 26, 2017","5,747.95","5,976.80","5,721.22","5,904.83",19050400009,8310176011
804,"Oct 25, 2017","5,524.60","5,754.33","5,397.88","5,750.80",19669899529,5732630220
805,"Oct 24, 2017","5,935.52","5,935.52","5,504.18","5,526.64",27356999689,1988225800
806,"Oct 23, 2017","6,006.00","6,075.59","5,732.47","5,930.32",24018401289,8695054084
807,"Oct 22, 2017","6,036.66","6,076.26","5,792.34","6,008.42",20346300169,9981911326
808,"Oct 21, 2017","5,996.79","6,194.88","5,965.07","6,031.60",220709990410,0353682389
809,"Oct 20, 2017","5,708.11","6,060.11","5,627.23","6,011.45",235442995210,0007083345
810,"Oct 19, 2017","5,583.74","5,744.35","5,531.06","5,708.52",17805400329,4954808115
811,"Oct 18, 2017","5,603.82","5,603.82","5,151.44","5,590.69",23992698889,2982539106
812,"Oct 17, 2017","5,741.58","5,800.35","5,472.72","5,605.51",18215700489,3218297189
813,"Oct 16, 2017","5,687.57","5,776.23","5,544.21","5,725.59",20080700169,5203392843
814,"Oct 15, 2017","5,835.96","5,852.48","5,478.61","5,678.19",19760399369,4403031755
815,"Oct 14, 2017","5,643.53","5,837.70","5,591.64","5,831.79",16690300169,6942498331
816,"Oct 13, 2017","5,464.16","5,840.30","5,436.85","5,647.21",36154800649,3864253934
817,"Oct 12, 2017","4,829.58","5,446.91","4,822.00","5,446.91",27916101129,0525666972
818,"Oct 11, 2017","4,789.25","4,873.73","4,751.63","4,826.48",12222799368,0205238020
819,"Oct 10, 2017","4,776.21","4,922.17","4,765.10","4,781.99",15971399687,9457603224
820,"Oct 09, 2017","4,614.52","4,878.71","4,564.25","4,772.02",19687399687,9282158943
821,"Oct 08, 2017","4,429.67","4,624.14","4,405.64","4,610.48",13138699527,6589293760
822,"Oct 07, 2017","4,369.35","4,443.88","4,321.05","4,426.89",9069280007,3529314833
823,"Oct 06, 2017","4,324.46","4,413.27","4,320.53","4,370.81",10699399687,2589262957
